ID,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH,age,age_category
158362,0,Cash loans,F,N,N,127350.0,1017000.0,29736.0,1017000.0,Secondary / secondary special,House / apartment,20.713,3,2018-01-18 10:56:18,1952-10-15,71,Above_Sixty
62224,0,Cash loans,F,Y,N,90000.0,170640.0,11533.5,135000.0,Secondary / secondary special,House / apartment,8.068,3,2017-05-29 0:46:29,1962-12-22,61,Above_Sixty
113611,0,Cash loans,F,Y,Y,202500.0,450000.0,48465.0,450000.0,Secondary / secondary special,House / apartment,2.042,3,2017-08-14 5:21:46,1979-01-21,44,Fourty
158869,0,Cash loans,F,N,Y,112500.0,1065433.5,42385.5,913500.0,Secondary / secondary special,House / apartment,20.246,3,2018-10-02 8:48:42,1964-11-30,59,Fifty
177387,0,Cash loans,F,N,Y,90000.0,544068.0,20641.5,382500.0,Secondary / secondary special,House / apartment,20.246,3,2018-04-28 5:47:16,1976-06-16,47,Fourty
135719,0,Cash loans,F,Y,N,180000.0,225000.0,22050.0,225000.0,Secondary / secondary special,House / apartment,18.029,3,2018-05-30 18:52:42,1991-06-24,32,Thirty
81179,0,Cash loans,F,N,Y,90000.0,68760.0,2722.5,45000.0,Secondary / secondary special,House / apartment,18.029,3,2017-01-05 22:09:43,1992-07-08,31,Thirty
172573,0,Cash loans,F,N,Y,157500.0,568512.0,61357.5,540000.0,Secondary / secondary special,House / apartment,3.069,3,2017-10-15 2:02:32,1954-09-28,69,Above_Sixty
97327,0,Cash loans,F,N,Y,90000.0,91692.0,9063.0,81000.0,Secondary / secondary special,House / apartment,105,3,2018-11-27 22:09:58,1954-09-28,69,Above_Sixty
79977,0,Cash loans,M,Y,N,180000.0,679500.0,66325.5,679500.0,Higher education,House / apartment,3.069,3,2018-08-19 4:39:58,1965-12-07,58,Fifty
107107,1,Cash loans,M,N,Y,135000.0,225000.0,11911.5,225000.0,Secondary / secondary special,Co-op apartment,18.209,3,2018-03-03 13:51:56,1955-01-17,68,Above_Sixty
130534,1,Cash loans,F,N,Y,351000.0,225000.0,26703.0,225000.0,Higher education,House / apartment,5.002,3,2018-03-14 23:23:19,1969-03-12,54,Fifty
172931,0,Cash loans,M,Y,Y,180000.0,252261.0,13815.0,171000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-08 13:06:21,1958-05-31,65,Above_Sixty
73780,0,Cash loans,M,N,N,180000.0,348826.5,16258.5,288000.0,Higher education,House / apartment,20.246,3,2017-10-15 16:20:36,1964-01-29,59,Fifty
164440,0,Cash loans,M,Y,Y,157500.0,119893.5,10417.5,103500.0,Secondary / secondary special,With parents,20.713,3,2017-05-07 4:38:48,1970-11-01,53,Fifty
90529,0,Cash loans,F,N,N,81000.0,219042.0,12361.5,193500.0,Higher education,House / apartment,1.333,3,2018-04-02 7:17:53,1988-08-06,35,Thirty
125595,0,Cash loans,F,N,Y,112500.0,1061599.5,34245.0,927000.0,Secondary / secondary special,House / apartment,20.246,3,2018-10-07 10:58:22,1979-01-28,44,Fourty
91792,0,Cash loans,F,N,Y,90000.0,225000.0,12694.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-12-08 20:42:45,1961-02-14,62,Above_Sixty
195813,0,Cash loans,F,N,Y,90000.0,1546020.0,45333.0,1350000.0,Secondary / secondary special,House / apartment,7.305,3,2018-11-02 12:08:48,1956-05-13,67,Above_Sixty
49906,0,Cash loans,F,Y,N,112500.0,247500.0,6655.5,247500.0,Higher education,With parents,18.209,3,2017-12-30 17:51:33,1964-04-01,59,Fifty
149664,0,Cash loans,M,N,N,94500.0,450000.0,21109.5,450000.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-14 22:22:52,1969-04-29,54,Fifty
114245,0,Cash loans,F,N,N,225000.0,467257.5,17743.5,328500.0,Secondary / secondary special,House / apartment,20.713,3,2018-11-12 0:58:50,1964-11-30,59,Fifty
136452,0,Cash loans,F,N,N,90000.0,104256.0,12501.0,90000.0,Higher education,House / apartment,2.042,3,2018-01-31 1:06:28,1985-04-18,38,Thirty
102940,0,Cash loans,F,N,N,135000.0,292500.0,23580.0,292500.0,Secondary / secondary special,With parents,18.209,3,2018-07-17 15:39:38,1966-10-20,57,Fifty
167593,0,Cash loans,F,Y,Y,270000.0,1256400.0,44514.0,900000.0,Secondary / secondary special,House / apartment,18.029,3,2017-03-31 10:44:13,1975-01-01,48,Fourty
97990,0,Cash loans,F,N,N,270000.0,1125000.0,44617.5,1125000.0,Higher education,With parents,18.209,3,2017-02-16 8:37:29,1967-07-13,56,Fifty
181520,0,Cash loans,F,N,Y,112500.0,675000.0,19737.0,675000.0,Secondary / secondary special,House / apartment,20.713,3,2018-08-10 11:14:14,1971-08-20,52,Fifty
58098,0,Cash loans,M,Y,Y,180000.0,381096.0,23445.0,301500.0,Secondary / secondary special,House / apartment,20.713,3,2017-10-18 11:22:25,1973-02-17,50,Fourty
176323,0,Cash loans,F,N,N,112500.0,450000.0,19822.5,450000.0,Secondary / secondary special,House / apartment,18.209,3,2018-03-28 22:24:16,1950-07-08,73,Above_Sixty
113517,1,Cash loans,F,N,N,74250.0,331834.5,12766.5,252000.0,Secondary / secondary special,With parents,20.246,3,2017-03-18 1:57:21,1964-08-04,59,Fifty
133779,0,Cash loans,F,Y,Y,202500.0,450000.0,22018.5,450000.0,Higher education,House / apartment,18.209,3,2017-09-12 23:38:45,1950-07-18,73,Above_Sixty
115608,0,Cash loans,F,Y,Y,312750.0,1068624.0,38511.0,922500.0,Secondary / secondary special,House / apartment,2.042,3,2017-12-21 3:57:42,1952-02-09,71,Above_Sixty
69495,0,Cash loans,F,N,Y,270000.0,727785.0,26865.0,607500.0,Secondary / secondary special,House / apartment,105,3,2018-12-24 17:35:47,1962-02-26,61,Above_Sixty
47334,1,Cash loans,F,N,N,112500.0,450000.0,23107.5,450000.0,Secondary / secondary special,House / apartment,20.713,3,2018-04-26 0:00:33,1955-07-18,68,Above_Sixty
49661,0,Cash loans,F,N,Y,45000.0,134775.0,10935.0,112500.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-12 20:44:09,1981-09-26,42,Fourty
181319,0,Cash loans,F,N,Y,67500.0,640080.0,29839.5,450000.0,Incomplete higher,House / apartment,105,3,2017-10-11 23:59:05,1965-01-25,58,Fifty
62348,0,Cash loans,F,N,N,225000.0,584766.0,24903.0,472500.0,Secondary / secondary special,With parents,20.246,3,2018-05-28 23:49:42,1983-03-15,40,Thirty
102936,1,Cash loans,F,Y,Y,67500.0,107820.0,7420.5,90000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-13 12:52:27,1962-05-31,61,Above_Sixty
197147,0,Cash loans,F,N,N,67500.0,545040.0,26640.0,450000.0,Secondary / secondary special,With parents,20.246,3,2017-07-13 2:25:30,1982-02-26,41,Fourty
151100,0,Cash loans,F,N,Y,292500.0,675000.0,22437.0,675000.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-30 3:34:09,1952-02-29,71,Above_Sixty
177447,0,Cash loans,F,Y,Y,162000.0,1467612.0,59904.0,1350000.0,Higher education,Municipal apartment,7.305,3,2018-04-11 20:59:08,1966-05-10,57,Fifty
88551,0,Cash loans,F,N,Y,49500.0,74182.5,5292.0,67500.0,Secondary / secondary special,House / apartment,105,3,2018-09-28 3:21:56,1974-06-04,49,Fourty
173213,0,Cash loans,F,N,Y,225000.0,402048.0,20655.0,288000.0,Secondary / secondary special,House / apartment,7.305,3,2018-11-27 0:10:01,1966-07-26,57,Fifty
173393,0,Cash loans,M,Y,Y,90000.0,344043.0,17694.0,297000.0,Secondary / secondary special,House / apartment,20.246,3,2017-02-06 3:12:37,1965-12-31,58,Fifty
70185,0,Cash loans,F,N,N,157500.0,386977.5,22342.5,319500.0,Secondary / secondary special,House / apartment,18.029,3,2017-10-15 6:12:06,1988-08-24,35,Thirty
138991,0,Cash loans,F,N,Y,121500.0,1223010.0,48631.5,1125000.0,Secondary / secondary special,House / apartment,105,3,2017-03-30 6:21:26,1995-05-15,28,Twenty
83097,0,Cash loans,F,N,Y,202500.0,900000.0,52623.0,900000.0,Higher education,With parents,105,3,2017-10-02 3:07:38,1951-04-29,72,Above_Sixty
72483,0,Cash loans,F,Y,Y,112500.0,369720.0,23755.5,292500.0,Secondary / secondary special,House / apartment,18.029,3,2017-06-06 20:51:25,1974-07-01,49,Fourty
63391,0,Cash loans,F,N,Y,103500.0,898326.0,29110.5,643500.0,Secondary / secondary special,With parents,6.852,3,2017-04-24 14:14:57,1959-08-02,64,Above_Sixty
159088,0,Cash loans,F,N,Y,135000.0,675000.0,32602.5,675000.0,Secondary / secondary special,House / apartment,20.713,3,2018-06-14 15:02:19,1990-05-08,33,Thirty
142608,0,Cash loans,F,N,Y,121500.0,932643.0,30087.0,778500.0,Secondary / secondary special,House / apartment,3.122,3,2018-12-12 22:39:31,1962-01-13,61,Above_Sixty
192015,0,Cash loans,M,N,Y,135000.0,450000.0,22018.5,450000.0,Secondary / secondary special,House / apartment,18.209,3,2018-11-25 0:30:23,1965-02-20,58,Fifty
102831,0,Cash loans,F,N,Y,144000.0,858114.0,57708.0,810000.0,Higher education,House / apartment,6.852,3,2018-11-18 18:03:29,1966-03-07,57,Fifty
179397,0,Cash loans,M,Y,Y,144000.0,545040.0,25537.5,450000.0,Secondary / secondary special,House / apartment,20.246,3,2018-01-29 13:15:24,1956-10-19,67,Above_Sixty
168800,0,Cash loans,M,Y,Y,225000.0,314055.0,13963.5,238500.0,Secondary / secondary special,House / apartment,18.029,3,2018-09-27 5:21:24,1957-04-17,66,Above_Sixty
81644,0,Cash loans,F,N,N,160200.0,495000.0,35334.0,495000.0,Secondary / secondary special,House / apartment,3.069,3,2017-06-29 2:31:51,1970-02-05,53,Fifty
89888,0,Cash loans,F,N,Y,90000.0,505665.0,24723.0,355500.0,Incomplete higher,House / apartment,7.305,3,2017-10-10 18:30:56,1959-03-05,64,Above_Sixty
79710,0,Cash loans,M,Y,Y,315000.0,728460.0,57685.5,675000.0,Secondary / secondary special,House / apartment,20.713,3,2017-11-24 17:31:06,1962-08-05,61,Above_Sixty
96056,0,Cash loans,M,Y,N,360000.0,1687266.0,64395.0,1575000.0,Secondary / secondary special,House / apartment,3.069,3,2018-04-03 7:55:25,1950-09-22,73,Above_Sixty
79149,0,Cash loans,F,N,Y,180000.0,521280.0,41062.5,450000.0,Secondary / secondary special,House / apartment,3.069,3,2017-04-21 0:50:32,1952-02-08,71,Above_Sixty
60662,0,Cash loans,F,N,N,45000.0,127350.0,13639.5,112500.0,Secondary / secondary special,House / apartment,20.246,3,2017-05-30 8:10:46,1952-02-13,71,Above_Sixty
155049,0,Cash loans,F,N,Y,180000.0,824823.0,24115.5,688500.0,Higher education,Office apartment,1.333,3,2018-08-27 23:45:49,1966-02-15,57,Fifty
46706,0,Cash loans,M,Y,N,315000.0,1800000.0,49500.0,1800000.0,Higher education,House / apartment,3.122,3,2017-07-14 11:57:10,1957-06-12,66,Above_Sixty
151130,0,Cash loans,M,Y,N,225000.0,1350000.0,39474.0,1350000.0,Higher education,House / apartment,18.209,3,2018-08-13 11:46:36,1966-12-06,57,Fifty
92645,0,Cash loans,F,N,Y,112500.0,675000.0,21906.0,675000.0,Higher education,House / apartment,18.209,3,2018-01-07 5:16:34,1952-09-06,71,Above_Sixty
83426,0,Cash loans,F,N,N,90000.0,90000.0,3393.0,90000.0,Secondary / secondary special,Rented apartment,18.209,3,2017-12-08 11:51:34,1961-07-18,62,Above_Sixty
147191,1,Cash loans,F,N,Y,135000.0,1113840.0,57001.5,900000.0,Secondary / secondary special,House / apartment,5.002,3,2018-09-29 10:39:12,1962-07-06,61,Above_Sixty
96507,0,Cash loans,F,Y,Y,256500.0,765000.0,44725.5,765000.0,Higher education,House / apartment,8.068,3,2018-02-05 21:59:04,1991-06-20,32,Thirty
151873,0,Cash loans,F,N,Y,157500.0,571446.0,16839.0,477000.0,Secondary / secondary special,House / apartment,6.852,3,2018-01-06 1:09:01,1953-02-16,70,Above_Sixty
106575,1,Cash loans,M,Y,Y,180000.0,942300.0,36643.5,675000.0,Secondary / secondary special,House / apartment,6.305,3,2018-07-30 10:25:28,1957-09-04,66,Above_Sixty
186393,0,Cash loans,M,Y,Y,112500.0,238500.0,12307.5,238500.0,Secondary / secondary special,House / apartment,20.246,3,2018-08-26 13:24:21,1964-03-09,59,Fifty
107415,0,Cash loans,F,N,Y,540000.0,1125000.0,36292.5,1125000.0,Secondary / secondary special,House / apartment,7.305,3,2017-02-02 22:18:37,1958-09-22,65,Above_Sixty
153302,0,Cash loans,F,N,Y,292500.0,707193.0,25528.5,526500.0,Higher education,House / apartment,20.713,3,2017-02-04 12:27:06,1985-07-22,38,Thirty
87637,0,Cash loans,F,N,N,171000.0,544491.0,15916.5,454500.0,Higher education,House / apartment,2.042,3,2018-03-11 14:00:01,1960-09-09,63,Above_Sixty
184800,1,Cash loans,M,N,N,157500.0,247275.0,19822.5,225000.0,Secondary / secondary special,House / apartment,6.852,3,2018-08-08 15:20:38,1969-09-06,54,Fifty
85209,0,Cash loans,F,N,Y,76500.0,544491.0,15916.5,454500.0,Secondary / secondary special,House / apartment,18.209,3,2017-10-28 19:53:00,1952-04-01,71,Above_Sixty
175806,0,Cash loans,F,Y,Y,135000.0,490536.0,23989.5,405000.0,Higher education,House / apartment,6.852,3,2017-06-25 16:25:15,1992-11-14,31,Thirty
174719,0,Cash loans,M,N,Y,90000.0,932643.0,27400.5,778500.0,Secondary / secondary special,House / apartment,20.713,3,2017-09-14 16:21:02,1992-10-31,31,Thirty
178253,0,Cash loans,F,N,Y,90000.0,584766.0,24903.0,472500.0,Secondary / secondary special,House / apartment,20.713,3,2018-07-24 3:12:21,1983-08-24,40,Thirty
53594,0,Cash loans,F,N,Y,90000.0,202500.0,15799.5,202500.0,Secondary / secondary special,With parents,18.209,3,2018-07-11 12:26:40,1985-01-01,38,Thirty
164485,1,Cash loans,M,N,N,337500.0,1113840.0,47322.0,900000.0,Higher education,With parents,10.556,3,2018-01-03 6:55:09,1960-11-05,63,Above_Sixty
172935,0,Cash loans,F,N,N,171000.0,675000.0,21775.5,675000.0,Higher education,House / apartment,2.042,3,2018-08-02 11:33:44,1980-05-04,43,Fourty
58791,0,Cash loans,F,N,Y,81000.0,135000.0,9598.5,135000.0,Secondary / secondary special,House / apartment,5.002,3,2018-01-28 11:03:39,1957-03-01,66,Above_Sixty
128037,0,Cash loans,F,N,N,112500.0,315000.0,15448.5,315000.0,Secondary / secondary special,House / apartment,20.246,3,2017-07-29 1:48:29,1984-03-17,39,Thirty
72143,1,Cash loans,M,N,N,157500.0,473760.0,56353.5,450000.0,Incomplete higher,With parents,10.556,3,2017-03-29 5:20:20,1981-09-14,42,Fourty
155120,0,Cash loans,F,N,Y,67500.0,227520.0,12834.0,180000.0,Secondary / secondary special,House / apartment,18.209,3,2017-02-13 20:12:29,1950-03-10,73,Above_Sixty
120375,0,Cash loans,F,N,N,67500.0,327024.0,11745.0,270000.0,Secondary / secondary special,Municipal apartment,10.556,3,2017-02-01 23:03:38,1949-11-19,74,Above_Sixty
73915,0,Cash loans,F,Y,Y,180000.0,545040.0,20677.5,450000.0,Secondary / secondary special,House / apartment,6.852,3,2017-05-20 17:58:31,1984-04-25,39,Thirty
192771,0,Cash loans,F,N,N,180000.0,473760.0,56353.5,450000.0,Higher education,House / apartment,20.246,3,2018-11-25 15:17:36,1963-03-31,60,Fifty
150340,1,Cash loans,M,N,N,103500.0,94500.0,4891.5,94500.0,Secondary / secondary special,House / apartment,20.713,3,2017-04-10 1:22:04,1987-04-24,36,Thirty
54491,0,Cash loans,F,N,N,135000.0,497520.0,32521.5,450000.0,Secondary / secondary special,House / apartment,3.069,3,2018-12-09 22:47:31,1982-05-31,41,Fourty
141328,0,Cash loans,M,Y,Y,243000.0,346500.0,17820.0,346500.0,Secondary / secondary special,House / apartment,18.209,3,2017-05-03 13:51:51,1992-08-08,31,Thirty
92757,0,Cash loans,M,Y,Y,90000.0,1078200.0,31653.0,900000.0,Secondary / secondary special,House / apartment,3.069,3,2018-10-17 9:27:11,1955-05-21,68,Above_Sixty
109234,0,Cash loans,F,N,Y,81000.0,868797.0,34587.0,702000.0,Higher education,Co-op apartment,8.068,3,2018-09-24 12:08:05,1955-02-13,68,Above_Sixty
192640,0,Cash loans,F,N,Y,180000.0,679671.0,27085.5,607500.0,Secondary / secondary special,House / apartment,20.246,3,2018-06-23 22:26:32,1960-02-12,63,Above_Sixty
48138,0,Cash loans,M,N,N,225000.0,900000.0,26316.0,900000.0,Secondary / secondary special,House / apartment,18.029,3,2018-08-13 3:24:06,1951-10-19,72,Above_Sixty
150103,0,Cash loans,M,Y,N,180000.0,942300.0,30528.0,675000.0,Secondary / secondary special,House / apartment,10.556,3,2018-07-20 3:50:25,1986-04-10,37,Thirty
191378,0,Cash loans,M,Y,Y,157500.0,808650.0,23773.5,675000.0,Secondary / secondary special,House / apartment,18.209,3,2017-04-12 2:26:22,1950-07-29,73,Above_Sixty
165323,0,Cash loans,M,Y,Y,117000.0,545040.0,26640.0,450000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-04 21:22:58,1978-02-17,45,Fourty
46698,0,Cash loans,M,N,N,135000.0,417024.0,29785.5,360000.0,Secondary / secondary special,House / apartment,105,3,2017-01-21 14:48:40,1988-10-23,35,Thirty
132798,0,Cash loans,F,N,Y,90000.0,565380.0,28998.0,423000.0,Secondary / secondary special,House / apartment,6.296,3,2018-12-29 9:12:39,1985-11-10,38,Thirty
142176,0,Cash loans,F,Y,Y,81000.0,545040.0,25537.5,450000.0,Secondary / secondary special,House / apartment,20.713,3,2017-10-14 5:14:18,1991-07-17,32,Thirty
77424,0,Cash loans,M,Y,Y,450000.0,808650.0,29839.5,675000.0,Higher education,House / apartment,7.305,3,2018-12-11 16:58:57,1955-10-16,68,Above_Sixty
88798,0,Cash loans,M,N,Y,112500.0,717003.0,23130.0,598500.0,Secondary / secondary special,House / apartment,10.556,3,2017-05-20 18:47:26,1992-03-01,31,Thirty
130680,0,Cash loans,F,N,Y,135000.0,567000.0,58230.0,567000.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-04 0:57:14,1985-01-13,38,Thirty
153782,0,Cash loans,F,N,Y,112500.0,562491.0,22437.0,454500.0,Secondary / secondary special,House / apartment,6.296,3,2017-08-06 22:40:32,1972-05-16,51,Fifty
118143,0,Cash loans,F,N,Y,58500.0,252531.0,18090.0,234000.0,Secondary / secondary special,House / apartment,8.068,3,2018-01-04 16:39:26,1996-04-04,27,Twenty
151057,0,Cash loans,F,N,Y,157500.0,545040.0,26640.0,450000.0,Higher education,House / apartment,6.852,3,2017-08-17 2:35:20,1950-02-28,73,Above_Sixty
155947,0,Cash loans,F,N,N,202500.0,1467612.0,58333.5,1350000.0,Secondary / secondary special,House / apartment,20.713,3,2018-07-16 5:06:13,1954-08-19,69,Above_Sixty
46154,0,Cash loans,M,N,Y,112500.0,576072.0,26986.5,405000.0,Secondary / secondary special,House / apartment,18.209,3,2017-11-17 15:06:01,1959-04-06,64,Above_Sixty
61315,0,Cash loans,F,N,Y,247500.0,1042560.0,34587.0,900000.0,Higher education,House / apartment,2.042,3,2018-06-25 5:09:11,1956-05-07,67,Above_Sixty
135066,0,Cash loans,F,N,N,128250.0,1350000.0,51421.5,1350000.0,Secondary / secondary special,House / apartment,20.246,3,2018-12-02 12:47:07,1955-07-29,68,Above_Sixty
115751,1,Cash loans,F,N,N,90000.0,104256.0,11227.5,90000.0,Incomplete higher,House / apartment,10.556,3,2018-03-11 10:17:35,1966-08-04,57,Fifty
154857,0,Cash loans,F,N,N,121500.0,450000.0,22977.0,450000.0,Secondary / secondary special,House / apartment,18.029,3,2018-07-11 13:53:46,1974-12-27,49,Fourty
182330,0,Cash loans,F,N,N,180000.0,521280.0,28408.5,450000.0,Secondary / secondary special,House / apartment,3.122,3,2018-02-08 18:19:01,1953-03-28,70,Above_Sixty
152194,0,Cash loans,M,Y,N,90000.0,142632.0,9414.0,126000.0,Secondary / secondary special,With parents,20.246,3,2018-01-16 20:16:54,1971-11-28,52,Fifty
160538,0,Cash loans,F,N,N,112500.0,215640.0,11290.5,180000.0,Secondary / secondary special,With parents,20.713,3,2018-06-23 8:55:53,1964-03-02,59,Fifty
148755,0,Cash loans,F,N,Y,90000.0,76410.0,8356.5,67500.0,Secondary / secondary special,House / apartment,3.069,3,2017-01-13 20:45:01,1970-07-26,53,Fifty
95891,0,Cash loans,M,Y,Y,225000.0,868797.0,39388.5,702000.0,Higher education,House / apartment,6.852,3,2017-10-17 11:50:39,1991-12-17,32,Thirty
69133,0,Cash loans,F,Y,Y,292500.0,1885536.0,95913.0,1800000.0,Secondary / secondary special,House / apartment,5.002,3,2018-07-03 1:09:33,1952-10-28,71,Above_Sixty
56207,0,Cash loans,F,N,N,202500.0,540000.0,14242.5,540000.0,Secondary / secondary special,House / apartment,5.002,3,2018-10-30 13:16:49,1962-09-18,61,Above_Sixty
61078,0,Cash loans,M,Y,Y,157500.0,270000.0,11569.5,270000.0,Higher education,House / apartment,3.069,3,2018-02-02 2:26:51,1951-08-07,72,Above_Sixty
72872,0,Cash loans,F,N,N,45000.0,270000.0,15066.0,270000.0,Higher education,With parents,18.209,3,2018-04-01 6:41:35,1961-08-25,62,Above_Sixty
101967,0,Cash loans,M,Y,Y,180000.0,450000.0,21888.0,450000.0,Higher education,House / apartment,10.556,3,2018-03-13 10:39:14,1970-05-22,53,Fifty
170012,0,Cash loans,F,N,Y,112500.0,474048.0,24331.5,360000.0,Secondary / secondary special,House / apartment,105,3,2018-10-21 1:48:40,1955-07-09,68,Above_Sixty
115904,1,Cash loans,F,N,Y,157500.0,1125000.0,33025.5,1125000.0,Higher education,House / apartment,10.556,3,2018-07-07 21:28:47,1996-10-26,27,Twenty
73512,0,Cash loans,M,Y,Y,225000.0,584766.0,27225.0,472500.0,Secondary / secondary special,House / apartment,20.713,3,2018-06-26 1:58:16,1994-04-25,29,Twenty
180481,0,Cash loans,M,N,N,90000.0,144801.0,11335.5,117000.0,Secondary / secondary special,House / apartment,10.556,3,2017-02-07 22:16:35,1954-06-09,69,Above_Sixty
63402,0,Cash loans,F,N,Y,81000.0,531000.0,27243.0,531000.0,Secondary / secondary special,House / apartment,18.209,3,2018-03-31 3:07:44,1972-07-17,51,Fifty
121503,0,Cash loans,F,N,Y,157500.0,220662.0,21496.5,207000.0,Secondary / secondary special,House / apartment,6.852,3,2018-01-26 1:02:04,1982-08-18,41,Fourty
82336,0,Cash loans,M,N,Y,225000.0,985851.0,55179.0,913500.0,Higher education,House / apartment,6.296,3,2018-04-08 19:08:04,1960-03-16,63,Above_Sixty
180330,0,Cash loans,M,Y,Y,243000.0,1745113.5,69340.5,1629000.0,Higher education,Office apartment,6.852,3,2018-08-18 5:09:32,1953-06-24,70,Above_Sixty
161997,0,Cash loans,F,N,Y,112500.0,268659.0,21357.0,243000.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-14 22:45:11,1962-02-11,61,Above_Sixty
102580,0,Cash loans,F,N,N,121500.0,375408.0,10030.5,297000.0,Higher education,With parents,20.246,3,2018-03-04 0:28:43,1960-03-04,63,Above_Sixty
77558,0,Cash loans,F,N,Y,67500.0,104256.0,11358.0,90000.0,Secondary / secondary special,House / apartment,20.246,3,2017-12-26 2:31:01,1959-10-11,64,Above_Sixty
89817,0,Cash loans,F,N,N,90000.0,225000.0,15034.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2017-12-27 10:30:57,1996-10-11,27,Twenty
100032,0,Cash loans,M,N,Y,90000.0,260568.0,25902.0,247500.0,Higher education,House / apartment,6.305,3,2017-12-04 13:35:40,1972-01-01,51,Fifty
115980,0,Cash loans,F,N,N,108000.0,254700.0,14350.5,225000.0,Secondary / secondary special,House / apartment,20.713,3,2018-07-29 13:36:50,1962-03-24,61,Above_Sixty
57888,0,Cash loans,F,N,Y,90000.0,248760.0,26248.5,225000.0,Secondary / secondary special,House / apartment,18.029,3,2017-02-17 21:53:06,1975-10-29,48,Fourty
86706,0,Cash loans,F,Y,Y,261000.0,314100.0,15241.5,225000.0,Higher education,House / apartment,2.134,3,2017-10-22 9:48:39,1992-05-22,31,Thirty
73181,0,Cash loans,F,N,Y,90000.0,273636.0,18414.0,247500.0,Higher education,With parents,18.209,3,2018-04-18 7:05:57,1966-01-30,57,Fifty
139372,1,Cash loans,F,N,Y,135000.0,343800.0,16852.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-04-07 13:15:19,1980-12-20,43,Fourty
84209,0,Cash loans,M,N,Y,31500.0,98910.0,8059.5,90000.0,Secondary / secondary special,House / apartment,105,3,2017-10-30 14:22:34,1968-02-11,55,Fifty
184678,0,Cash loans,M,Y,Y,171000.0,512064.0,19431.0,360000.0,Secondary / secondary special,House / apartment,18.029,3,2017-08-18 9:00:47,1995-11-11,28,Twenty
139930,0,Cash loans,F,N,Y,157500.0,358344.0,28440.0,283500.0,Secondary / secondary special,House / apartment,18.029,3,2018-05-21 8:56:06,1993-12-05,30,Twenty
179709,0,Cash loans,M,Y,Y,121500.0,796396.5,33871.5,643500.0,Secondary / secondary special,House / apartment,3.122,3,2018-02-25 21:18:34,1950-12-24,73,Above_Sixty
115722,0,Cash loans,F,N,Y,99000.0,398016.0,22351.5,360000.0,Secondary / secondary special,House / apartment,20.246,3,2018-10-01 15:26:30,1956-10-01,67,Above_Sixty
152213,0,Cash loans,M,Y,Y,90000.0,212656.5,19633.5,193500.0,Secondary / secondary special,House / apartment,6.852,3,2018-10-03 8:44:11,1966-12-09,57,Fifty
134437,0,Cash loans,F,N,N,112500.0,239850.0,22194.0,225000.0,Secondary / secondary special,House / apartment,8.068,3,2018-05-27 6:33:37,1993-02-05,30,Twenty
195582,0,Cash loans,F,N,Y,157500.0,536917.5,17874.0,463500.0,Secondary / secondary special,House / apartment,18.209,3,2017-09-02 22:17:10,1951-02-14,72,Above_Sixty
127917,0,Cash loans,F,Y,N,126000.0,436032.0,29137.5,360000.0,Higher education,House / apartment,8.068,3,2017-09-02 3:27:03,1988-06-25,35,Thirty
151495,0,Cash loans,F,N,Y,67500.0,384048.0,14476.5,270000.0,Lower secondary,House / apartment,20.713,3,2018-04-30 22:17:23,1991-01-17,32,Thirty
106877,0,Cash loans,M,Y,Y,180000.0,396171.0,20358.0,342000.0,Secondary / secondary special,House / apartment,20.246,3,2017-02-20 6:30:25,1954-11-04,69,Above_Sixty
94355,1,Cash loans,M,Y,Y,135000.0,1230565.5,44329.5,1102500.0,Secondary / secondary special,House / apartment,20.713,3,2017-03-22 22:26:42,1955-11-17,68,Above_Sixty
126454,0,Cash loans,F,Y,Y,81000.0,301536.0,18351.0,216000.0,Secondary / secondary special,House / apartment,20.713,3,2017-06-09 5:09:53,1965-03-25,58,Fifty
112832,0,Cash loans,F,N,Y,157500.0,589455.0,66663.0,567000.0,Higher education,House / apartment,10.556,3,2017-02-28 7:39:55,1990-05-14,33,Thirty
108844,0,Cash loans,M,Y,Y,90000.0,463500.0,50049.0,463500.0,Secondary / secondary special,House / apartment,6.296,3,2017-07-07 11:29:52,1987-08-11,36,Thirty
46500,1,Cash loans,F,Y,Y,225000.0,276277.5,21825.0,238500.0,Higher education,House / apartment,105,3,2018-07-11 5:06:07,1984-11-21,39,Thirty
